match_id,date,season,home,away,home_goals,home_conceded,home_xg,home_npxg,home_poss,home_pass_acc,home_yellow_cards,home_red_cards,home_clearances,home_xg_l3,home_xg_l5,home_xg_l10,home_xg_exp80,home_npxg_l3,home_npxg_l5,home_npxg_l10,home_npxg_exp80,home_poss_l3,home_poss_l5,home_poss_l10,home_poss_exp80,home_pass_acc_l3,home_pass_acc_l5,home_pass_acc_l10,home_pass_acc_exp80,home_gf_sum_l3,home_gf_sum_l5,home_gf_sum_l10,home_ga_sum_l3,home_ga_sum_l5,home_ga_sum_l10,home_yellow_cards_sum_l3,home_yellow_cards_sum_l5,home_yellow_cards_sum_l10,home_red_cards_sum_l3,home_red_cards_sum_l5,home_red_cards_sum_l10,home_clearances_sum_l3,home_clearances_sum_l5,home_clearances_sum_l10,away_goals,away_conceded,away_xg,away_npxg,away_poss,away_pass_acc,away_yellow_cards,away_red_cards,away_clearances,away_xg_l3,away_xg_l5,away_xg_l10,away_xg_exp80,away_npxg_l3,away_npxg_l5,away_npxg_l10,away_npxg_exp80,away_poss_l3,away_poss_l5,away_poss_l10,away_poss_exp80,away_pass_acc_l3,away_pass_acc_l5,away_pass_acc_l10,away_pass_acc_exp80,away_gf_sum_l3,away_gf_sum_l5,away_gf_sum_l10,away_ga_sum_l3,away_ga_sum_l5,away_ga_sum_l10,away_yellow_cards_sum_l3,away_yellow_cards_sum_l5,away_yellow_cards_sum_l10,away_red_cards_sum_l3,away_red_cards_sum_l5,away_red_cards_sum_l10,away_clearances_sum_l3,away_clearances_sum_l5,away_clearances_sum_l10,result,home_xg_diff,home_npxg_diff,home_poss_diff,home_pass_acc_diff,home_xg_l3_diff,home_xg_l5_diff,home_xg_l10_diff,home_xg_exp80_diff,home_npxg_l3_diff,home_npxg_l5_diff,home_npxg_l10_diff,home_npxg_exp80_diff,home_poss_l3_diff,home_poss_l5_diff,home_poss_l10_diff,home_poss_exp80_diff,home_pass_acc_l3_diff,home_pass_acc_l5_diff,home_pass_acc_l10_diff,home_pass_acc_exp80_diff
20230917_Strasbourg_Montpellier,2023-09-17 13:00:00,2023,Strasbourg,Montpellier,2,2,2.27232,2.27232,0.44,0.8,4.0,0.0,13.0,1.1870316666666674,1.1149304,1.4517702,0.6095028526980356,1.1870316666666672,1.1149304,1.2997518,0.609493500102012,0.4033333333333335,0.40800000000000003,0.4211111111111111,0.3835060545293407,0.7913333333333333,0.7952,0.8022222222222222,0.782687198552807,2.0,5.0,12.0,5.0,8.0,12.0,3.0,6.0,10.0,0.0,0.0,1.0,55.0,88.0,152.0,2,2,1.03603,1.03603,0.56,0.835,6.0,0.0,20.0,1.3777123333333339,1.5300154,1.6592807,0.9352330159658937,1.377712333333334,1.5300154000000004,1.5072616,0.9350368759810768,0.43666666666666676,0.48,0.4619999999999999,0.4355590470096773,0.7383333333333333,0.7595999999999999,0.7729999999999999,0.7450246617572287,5.0,10.0,24.0,5.0,8.0,17.0,3.0,6.0,12.0,0.0,0.0,0.0,58.0,86.0,184.0,0,1.2362900000000001,1.2362900000000001,-0.12000000000000005,-0.03499999999999992,-0.1906806666666665,-0.4150849999999999,-0.20751050000000015,-0.3257301632678581,-0.19068066666666694,-0.41508500000000037,-0.2075098000000002,-0.3255433758790648,-0.03333333333333327,-0.07199999999999995,-0.04088888888888881,-0.05205299248033657,0.05300000000000005,0.035600000000000076,0.02922222222222226,0.037662536795578294
20230929_Strasbourg_Lens,2023-09-29 19:00:00,2023,Strasbourg,Lens,0,1,0.305015,0.305015,0.48,0.8270000000000001,2.0,0.0,6.0,0.962326333333334,1.25791,1.3610337,0.7528593141079214,0.9623263333333337,1.25791,1.2850243000000001,0.7528589400040804,0.4333333333333335,0.426,0.425,0.4697402421811736,0.8106666666666666,0.8054,0.8130000000000001,0.8417074879421123,3.0,5.0,12.0,4.0,7.0,12.0,5.0,7.0,13.0,0.0,0.0,1.0,51.0,82.0,144.0,1,0,1.52229,1.52229,0.52,0.8320000000000001,4.0,0.0,13.0,1.7707306666666662,1.4287572,1.7263648,2.753041121819023,1.7707306666666665,1.4287572,1.5743452,2.753033026561563,0.6166666666666667,0.538,0.5444444444444445,0.634338944232339,0.8210000000000001,0.8098000000000001,0.8246666666666667,0.8204270088856814,2.0,4.0,17.0,5.0,9.0,15.0,5.0,12.0,19.0,0.0,0.0,1.0,37.0,50.0,126.0,-1,-1.2172749999999999,-1.2172749999999999,-0.040000000000000036,-0.0050000000000000044,-0.8084043333333323,-0.17084719999999987,-0.36533110000000013,-2.0001818077111015,-0.8084043333333327,-0.17084719999999987,-0.2893208999999999,-2.0001740865574824,-0.18333333333333318,-0.11200000000000004,-0.11944444444444452,-0.16459870205116545,-0.010333333333333417,-0.0044000000000000705,-0.011666666666666603,0.021280479056430823
20231006_Strasbourg_Nantes,2023-10-06 19:00:00,2023,Strasbourg,Nantes,1,2,0.944783,0.944783,0.43,0.799,3.0,0.0,23.0,1.0111566666666674,1.2083888,1.2244702,0.39458386282158425,1.0111566666666671,1.2083888,1.2244702,0.39458378800081606,0.4666666666666668,0.434,0.433,0.47794804843623473,0.8266666666666668,0.8118000000000001,0.8169000000000001,0.8299414975884225,3.0,5.0,10.0,3.0,5.0,13.0,6.0,8.0,14.0,0.0,0.0,1.0,33.0,71.0,139.0,2,1,2.24185,2.24185,0.57,0.8240000000000001,1.0,0.0,31.0,1.4327749999999997,1.16536,1.1069943,1.1602747250741419,1.1794083333333332,0.861321,0.8789648,1.0376468863539825,0.4466666666666666,0.41200000000000003,0.39899999999999997,0.4246951012218685,0.7773333333333334,0.775,0.7686,0.7780968842269803,7.0,11.0,14.0,6.0,10.0,19.0,9.0,11.0,24.0,1.0,2.0,2.0,58.0,118.0,195.0,-1,-1.2970669999999997,-1.2970669999999997,-0.13999999999999996,-0.025000000000000022,-0.4216183333333323,0.04302880000000009,0.11747590000000008,-0.7656908622525576,-0.16825166666666602,0.34706780000000004,0.3455054000000001,-0.6430630983531664,0.020000000000000184,0.021999999999999964,0.03400000000000003,0.05325294721436624,0.04933333333333334,0.036800000000000055,0.04830000000000012,0.05184461336144219
20231105_Strasbourg_Clermont Foot,2023-11-05 14:00:00,2023,Strasbourg,Clermont Foot,0,0,1.55966,1.55966,0.39,0.812,2.0,1.0,23.0,0.7300816666666673,0.590279,0.994665,0.8862444469025728,0.730081666666667,0.590279,0.994665,0.8862444463040066,0.3533333333333335,0.404,0.403,0.3679835843874899,0.7506666666666666,0.7864000000000001,0.7832000000000001,0.7427675319807073,2.0,3.0,9.0,6.0,7.0,15.0,5.0,7.0,16.0,0.0,0.0,0.0,55.0,75.0,163.0,0,0,1.05162,1.05162,0.61,0.8540000000000001,0.0,0.0,13.0,0.9162363333333334,0.9457887999999999,1.2032362,0.4890771467115852,0.9162363333333335,0.7937698000000001,0.9752070000000002,0.48790932644364715,0.3833333333333333,0.47000000000000003,0.524,0.43498212459741326,0.7436666666666666,0.7632,0.7943,0.7601158579427736,2.0,3.0,10.0,2.0,5.0,16.0,7.0,12.0,17.0,0.0,0.0,0.0,64.0,89.0,138.0,0,0.50804,0.50804,-0.21999999999999997,-0.04200000000000004,-0.18615466666666614,-0.3555097999999999,-0.20857120000000007,0.39716730019098756,-0.18615466666666658,-0.20349080000000008,0.019457999999999864,0.3983351198603594,-0.029999999999999805,-0.066,-0.121,-0.06699854020992335,0.007000000000000006,0.02320000000000011,-0.011099999999999888,-0.017348325962066258
20231125_Strasbourg_Marseille,2023-11-25 20:00:00,2023,Strasbourg,Marseille,1,1,1.18208,1.18208,0.4,0.762,1.0,0.0,31.0,0.9350406666666672,0.8109839999999998,1.0344470000000001,1.4249768893805146,0.935040666666667,0.8109839999999998,1.034447,1.4249768892608015,0.34000000000000014,0.386,0.406,0.385596716877498,0.755,0.7782,0.7918000000000001,0.7981535063961415,1.0,2.0,7.0,4.0,7.0,14.0,4.0,9.0,16.0,1.0,1.0,1.0,55.0,84.0,166.0,1,1,1.36665,1.36665,0.6,0.8390000000000001,2.0,0.0,23.0,0.8261696666666669,1.2788332,1.5912508,0.7519753741576672,0.8261696666666664,1.2788332,1.5912508,0.7519753740580327,0.4966666666666666,0.534,0.516,0.5184875063104318,0.8223333333333334,0.8272,0.8090999999999999,0.8020647164984558,0.0,5.0,10.0,2.0,5.0,12.0,7.0,11.0,20.0,1.0,1.0,1.0,71.0,112.0,213.0,0,-0.1845699999999999,-0.1845699999999999,-0.19999999999999996,-0.07700000000000007,0.10887100000000027,-0.4678492000000002,-0.5568038,0.6730015152228473,0.1088710000000006,-0.4678492000000002,-0.5568038000000002,0.6730015152027687,-0.15666666666666645,-0.14800000000000002,-0.10999999999999999,-0.1328907894329338,-0.06733333333333336,-0.049000000000000044,-0.01729999999999987,-0.003911210102314322
20231210_Strasbourg_Le Havre,2023-12-10 14:00:00,2023,Strasbourg,Le Havre,2,1,1.50877,1.50877,0.44,0.735,3.0,0.0,17.0,1.426806666666667,1.3722599999999998,1.1063794999999998,1.3567303751150441,1.1734400000000003,1.22024,1.0303695,1.2351143751140865,0.4266666666666668,0.41200000000000003,0.413,0.40628477373502003,0.7766666666666667,0.7778,0.7874000000000001,0.7763692280511691,3.0,4.0,8.0,4.0,5.0,13.0,2.0,6.0,15.0,0.0,1.0,1.0,74.0,116.0,185.0,1,2,1.62211,1.62211,0.56,0.7829999999999999,1.0,0.0,24.0,1.069107,1.06167,1.0611698999999999,1.5658127396725228,0.8157406666666667,0.9096502,0.9851599999999999,1.5414895716725228,0.45999999999999996,0.488,0.43200000000000005,0.566499995205632,0.7663333333333333,0.7806,0.7793,0.8436159804669952,0.0,2.0,4.0,2.0,3.0,9.0,6.0,10.0,19.0,1.0,1.0,2.0,57.0,103.0,198.0,1,-0.11334,-0.11334,-0.12000000000000005,-0.04799999999999993,0.35769966666666697,0.3105899999999999,0.04520959999999996,-0.20908236455747864,0.3576993333333336,0.3105898,0.045209500000000014,-0.30637519655843626,-0.03333333333333316,-0.07599999999999996,-0.019000000000000072,-0.16021522147061196,0.010333333333333417,-0.0027999999999999137,0.008100000000000107,-0.067246752415826
20231220_Strasbourg_Lille,2023-12-20 20:00:00,2023,Strasbourg,Lille,2,1,0.805349,0.805349,0.32,0.726,1.0,0.0,15.0,1.5127933333333339,1.510082,1.160533,1.7046484150046017,1.5127933333333337,1.3580619999999999,1.084523,1.6997837750045635,0.4366666666666668,0.44000000000000006,0.413,0.4706513909494008,0.7703333333333333,0.7736,0.7759,0.7910547691220466,5.0,7.0,9.0,3.0,6.0,13.0,5.0,7.0,16.0,0.0,0.0,1.0,80.0,126.0,210.0,1,2,0.882407,0.882407,0.68,0.867,2.0,0.0,24.0,1.862352666666667,1.9967516,1.5899027000000001,1.7398045980040255,1.6089860000000005,1.8447316,1.5138927,1.7154813980022718,0.53,0.542,0.526,0.43786108318524397,0.8216666666666667,0.8266,0.8160000000000001,0.789383641939392,3.0,6.0,12.0,1.0,2.0,3.0,3.0,8.0,18.0,0.0,0.0,0.0,46.0,68.0,201.0,1,-0.07705800000000007,-0.07705800000000007,-0.36000000000000004,-0.14100000000000001,-0.3495593333333331,-0.48666960000000015,-0.4293697000000001,-0.0351561829994238,-0.09619266666666682,-0.48666960000000015,-0.4293697000000001,-0.015697622997708383,-0.09333333333333321,-0.10199999999999998,-0.11300000000000004,0.03279030776415681,-0.05133333333333334,-0.05300000000000005,-0.040100000000000025,0.0016711271826546081
20240202_Strasbourg_Paris Saint Germain,2024-02-02 20:00:00,2023,Strasbourg,Paris Saint Germain,1,2,2.57864,2.57864,0.38,0.774,3.0,0.0,22.0,1.090569666666667,1.3083398,1.3402999,1.2765987553200366,1.0905696666666669,1.3083398,1.2642899,1.2765598382000365,0.44000000000000017,0.44800000000000006,0.43,0.4748052111275952,0.783,0.7774,0.7776,0.7961204381529764,4.0,8.0,12.0,3.0,5.0,10.0,6.0,11.0,17.0,0.0,0.0,1.0,49.0,101.0,217.0,2,1,1.90654,1.14644,,,,,,1.9612433333333323,1.886658,1.9779139999999997,1.8890952296318573,1.961243333333333,1.7346384000000001,1.7363762,1.8841912563579828,,,,,,,,,7.0,10.0,26.0,3.0,5.0,9.0,,,,,,,,,,-1,0.6721000000000001,1.4322000000000001,,,-0.8706736666666652,-0.5783182,-0.6376140999999997,-0.6124964743118206,-0.8706736666666661,-0.4262986000000002,-0.47208629999999996,-0.6076314181579463,,,,,,,,
20240218_Strasbourg_Lorient,2024-02-18 12:00:00,2023,Strasbourg,Lorient,1,3,1.71908,1.71908,0.62,0.83,3.0,1.0,8.0,1.8540366666666672,1.5034598,1.5067709,1.7972063502128015,1.8540366666666668,1.5034598,1.4307609,1.7972047935280013,0.4500000000000002,0.44000000000000006,0.44000000000000006,0.47979220844510384,0.7986666666666666,0.7906000000000001,0.7821,0.8196848175261191,3.0,6.0,13.0,6.0,8.0,14.0,7.0,10.0,17.0,0.0,0.0,0.0,62.0,88.0,214.0,3,1,2.13729,2.13729,0.38,0.785,1.0,0.0,52.0,1.7654933333333336,1.17517,1.1669774,2.1058634039877293,1.7654933333333336,1.17517,1.1669774,2.105863403987729,0.46,0.434,0.479,0.41848203554240726,0.8099999999999999,0.8021999999999998,0.8141999999999999,0.8017265519378713,7.0,7.0,13.0,4.0,11.0,22.0,6.0,12.0,28.0,0.0,0.0,0.0,104.0,144.0,232.0,-1,-0.4182100000000002,-0.4182100000000002,0.24,0.04499999999999993,0.08854333333333364,0.32828979999999985,0.3397935000000001,-0.3086570537749278,0.0885433333333332,0.32828979999999985,0.26378349999999995,-0.30865861045972753,-0.009999999999999842,0.006000000000000061,-0.038999999999999924,0.06131017290269658,-0.011333333333333306,-0.011599999999999722,-0.032099999999999906,0.017958265588247757
20240224_Strasbourg_Brest,2024-02-24 20:00:00,2023,Strasbourg,Brest,0,3,0.147244,0.147244,0.48,0.831,3.0,0.0,25.0,1.988223333333334,1.6862059999999999,1.5604708999999999,1.7347052700425603,1.9882233333333337,1.6862059999999999,1.4844608999999998,1.7347049587056003,0.5000000000000001,0.5,0.4619999999999999,0.5919584416890208,0.8113333333333332,0.8114000000000001,0.7889,0.8279369635052238,3.0,5.0,13.0,8.0,10.0,16.0,7.0,12.0,19.0,1.0,1.0,1.0,47.0,81.0,191.0,3,0,1.75632,0.996227,0.52,0.802,0.0,0.0,15.0,1.343892,1.8904772,1.5365813,1.6972723096897417,1.343892,1.8904772,1.460572,1.6972719983556461,0.4966666666666668,0.5200000000000001,0.553,0.44332052080487594,0.7763333333333332,0.7969999999999999,0.8069000000000001,0.7545229339440178,2.0,6.0,17.0,1.0,3.0,4.0,10.0,14.0,22.0,2.0,2.0,2.0,75.0,110.0,197.0,-1,-1.6090760000000002,-0.8489829999999999,-0.040000000000000036,0.028999999999999915,0.6443313333333338,-0.2042712000000002,0.023889599999999955,0.03743296035281851,0.6443313333333336,-0.2042712000000002,0.02388889999999977,0.037432960349954136,0.0033333333333332993,-0.02000000000000013,-0.09100000000000014,0.14863792088414485,0.03500000000000003,0.01440000000000019,-0.018000000000000016,0.07341402956120602
20240310_Strasbourg_Monaco,2024-03-10 14:00:00,2023,Strasbourg,Monaco,0,1,0.268122,0.268122,0.34,0.6709999999999999,1.0,0.0,28.0,1.1607346666666671,1.5455587999999998,1.4269493,1.3856512508017025,0.9073703333333336,1.3935402,1.35094,0.777576838348224,0.5000000000000001,0.476,0.462,0.4204783376675609,0.7953333333333333,0.7979999999999999,0.7876999999999998,0.7460774785402089,3.0,5.0,13.0,8.0,13.0,18.0,9.0,13.0,24.0,1.0,1.0,1.0,78.0,117.0,218.0,1,0,1.32837,1.32837,0.66,0.8290000000000001,3.0,0.0,33.0,2.15589,2.0035160000000003,1.6181927000000003,2.3959680511437194,1.86677,1.8300440000000002,1.4554467,2.257182667719401,0.4566666666666667,0.502,0.49700000000000005,0.34508950746735473,0.7536666666666667,0.7777999999999999,0.7718,0.7303301771798933,4.0,8.0,15.0,4.0,7.0,15.0,4.0,11.0,27.0,0.0,0.0,4.0,58.0,96.0,187.0,-1,-1.060248,-1.060248,-0.32,-0.15800000000000014,-0.9951553333333327,-0.4579572000000005,-0.19124340000000029,-1.0103168003420169,-0.9593996666666664,-0.43650380000000033,-0.10450669999999995,-1.479605829371177,0.04333333333333339,-0.026000000000000023,-0.03500000000000003,0.07538883020020615,0.04166666666666663,0.020199999999999996,0.015899999999999803,0.015747301360315547
20240331_Strasbourg_Rennes,2024-03-31 16:05:00,2023,Strasbourg,Rennes,2,0,2.45769,2.45769,0.41,0.7979999999999999,1.0,0.0,23.0,1.2571806666666674,1.1275732,1.3155165,1.608357570032068,1.0038163333333336,0.9755545999999999,1.2395072,1.584034593533929,0.37000000000000016,0.442,0.441,0.36721913350670243,0.7039999999999998,0.7545999999999999,0.7726,0.7100030991416083,5.0,6.0,12.0,4.0,10.0,18.0,7.0,13.0,23.0,0.0,1.0,1.0,118.0,151.0,239.0,0,2,0.913264,0.913264,0.59,0.857,2.0,0.0,18.0,1.4303999999999997,1.9090896000000002,1.8460277999999999,1.5272723236123182,1.1770359999999997,1.5957672000000003,1.4613375999999998,0.91812558092918,0.4633333333333334,0.45200000000000007,0.461,0.4289344045657392,0.8066666666666666,0.8068,0.8007,0.8004186925193953,5.0,9.0,20.0,4.0,6.0,10.0,4.0,8.0,19.0,0.0,0.0,0.0,56.0,95.0,207.0,1,1.544426,1.544426,-0.18,-0.05900000000000005,-0.17321933333333228,-0.7815164000000001,-0.5305112999999999,0.08108524641974979,-0.1732196666666661,-0.6202126000000003,-0.22183039999999976,0.6659090126047491,-0.09333333333333321,-0.010000000000000064,-0.020000000000000018,-0.06171527105903679,-0.1026666666666668,-0.052200000000000024,-0.028100000000000014,-0.09041559337778704
20240413_Strasbourg_Reims,2024-04-13 15:00:00,2023,Strasbourg,Reims,3,1,2.30507,1.54497,0.48,0.8540000000000001,1.0,0.0,14.0,1.6424523333333338,1.3622718,1.4239792999999998,0.9232663028012826,1.6424523333333336,1.2102532,1.34797,0.9222933837413572,0.4333333333333334,0.40800000000000003,0.449,0.4962887653402681,0.7839999999999999,0.7495999999999999,0.7805,0.8264801239656643,5.0,7.0,11.0,1.0,4.0,16.0,4.0,8.0,21.0,0.0,0.0,1.0,82.0,155.0,250.0,1,3,0.739073,0.739073,0.52,0.882,3.0,1.0,19.0,1.2009750000000003,1.1311026,1.4274343,0.7296053420614574,1.2009750000000003,1.1311026,1.3514253,0.7294107590214511,0.5133333333333333,0.49400000000000005,0.5229999999999999,0.5043165058242578,0.7909999999999999,0.7916,0.8033999999999999,0.801884360848587,3.0,5.0,10.0,2.0,5.0,12.0,9.0,15.0,26.0,0.0,0.0,1.0,52.0,83.0,162.0,1,1.5659970000000003,0.805897,-0.040000000000000036,-0.027999999999999914,0.4414773333333335,0.23116920000000007,-0.003455000000000208,0.1936609607398252,0.4414773333333333,0.07915059999999996,-0.003455300000000161,0.19288262471990603,-0.0799999999999999,-0.08600000000000002,-0.0739999999999999,-0.008027740483989687,-0.007000000000000006,-0.04200000000000004,-0.02289999999999992,0.02459576311707723
20240428_Strasbourg_Nice,2024-04-28 13:00:00,2023,Strasbourg,Nice,1,3,1.04231,1.04231,0.48,0.848,2.0,0.0,9.0,1.2786416666666673,1.636231,1.3598430999999997,1.1647242521120513,1.0252750000000004,1.4842109999999997,1.2078238,1.0430693353496543,0.49000000000000005,0.45,0.45899999999999996,0.4726515506136107,0.8326666666666668,0.8024000000000001,0.7898999999999999,0.8144992049586266,3.0,8.0,12.0,2.0,3.0,15.0,4.0,8.0,19.0,0.0,0.0,1.0,41.0,109.0,232.0,3,1,1.89803,1.13794,0.52,0.87,3.0,0.0,12.0,1.907476666666667,1.7480739999999997,1.6982682,1.5044529419140236,1.907476666666667,1.4440348,1.4702396,1.4986150752295357,0.5,0.492,0.523,0.5169382997103968,0.8346666666666667,0.8202,0.8262,0.8303150029606904,5.0,9.0,13.0,2.0,5.0,13.0,4.0,9.0,20.0,0.0,0.0,1.0,40.0,89.0,161.0,-1,-0.85572,-0.09562999999999988,-0.040000000000000036,-0.02200000000000002,-0.6288349999999996,-0.11184299999999969,-0.33842510000000026,-0.33972868980197224,-0.8822016666666666,0.04017619999999966,-0.2624158000000001,-0.45554573987988145,-0.009999999999999953,-0.04199999999999998,-0.06400000000000006,-0.04428674909678615,-0.0019999999999998908,-0.017799999999999927,-0.03630000000000011,-0.015815798002063786
20240512_Strasbourg_Metz,2024-05-12 19:00:00,2023,Strasbourg,Metz,2,1,1.38725,1.38725,0.7,0.879,2.0,0.0,22.0,0.8742913333333339,1.1020142000000002,1.1886547,0.7188273700844819,0.8742913333333336,0.9499941999999999,1.0366354000000002,0.7139611734139861,0.5200000000000001,0.512,0.45599999999999996,0.5837060620245444,0.8336666666666667,0.8385999999999999,0.7933999999999999,0.845859968198345,2.0,5.0,12.0,7.0,8.0,15.0,6.0,7.0,18.0,0.0,0.0,0.0,37.0,65.0,231.0,1,2,0.896939,0.896939,0.3,0.684,2.0,0.0,25.0,1.2042283333333328,1.2991515999999999,1.5344998,0.9248660640685054,0.9508643333333332,1.1471332,1.3064706,0.803242003959352,0.3400000000000001,0.33199999999999996,0.361,0.34998953566878205,0.6976666666666668,0.6976000000000001,0.7245999999999999,0.6956495790041726,4.0,9.0,16.0,5.0,10.0,19.0,6.0,9.0,17.0,1.0,1.0,1.0,78.0,143.0,276.0,1,0.49031100000000005,0.49031100000000005,0.39999999999999997,0.19499999999999995,-0.3299369999999989,-0.19713739999999969,-0.3458451,-0.2060386939840234,-0.07657299999999956,-0.19713900000000018,-0.2698351999999997,-0.08928083054536584,0.18000000000000005,0.18000000000000005,0.09499999999999997,0.2337165263557624,0.1359999999999999,0.1409999999999998,0.06879999999999997,0.1502103891941724
20240825_Strasbourg_Rennes,2024-08-25 15:00:00,2024,Strasbourg,Rennes,3,1,1.58875,1.58875,0.59,0.838,2.0,0.0,27.0,1.2058166666666674,1.0583192000000001,1.3472750999999998,1.1140210189606758,0.9524520000000004,0.9063003999999999,1.1952557,0.9923670493873119,0.5500000000000002,0.548,0.499,0.5502696484961963,0.8243333333333335,0.8336,0.818,0.8128148797455867,4.0,6.0,14.0,4.0,10.0,13.0,6.0,9.0,17.0,0.0,0.0,0.0,60.0,84.0,193.0,1,3,1.40309,1.40309,0.41,0.772,4.0,0.0,10.0,1.9942633333333333,2.0686080000000002,1.7772343,2.3457837400209014,1.9942633333333333,1.91659,1.5492061,2.3407242665377694,0.5633333333333334,0.5599999999999999,0.5399999999999999,0.503112903134415,0.8453333333333334,0.8342,0.8271000000000001,0.8313147947103706,5.0,12.0,18.0,3.0,10.0,15.0,5.0,12.0,23.0,0.0,0.0,1.0,45.0,88.0,183.0,1,0.18566000000000016,0.18566000000000016,0.18,0.06599999999999995,-0.7884466666666659,-1.0102888,-0.4299592000000001,-1.2317627210602256,-1.041811333333333,-1.0102896000000001,-0.3539504,-1.3483572171504576,-0.013333333333333197,-0.0119999999999999,-0.040999999999999925,0.04715674536178127,-0.020999999999999908,-0.0006000000000000449,-0.009100000000000108,-0.01849991496478387
20240915_Strasbourg_Angers,2024-09-15 15:00:00,2024,Strasbourg,Angers,1,1,2.47918,2.47918,0.52,0.8340000000000001,4.0,0.0,29.0,1.7134866666666673,1.53063,1.3163221,2.256320840758427,1.713486666666667,1.3786112,1.1643027,2.251454681975493,0.5633333333333335,0.5519999999999999,0.532,0.5324107859398478,0.828,0.8280000000000001,0.8333,0.8297925951898235,7.0,10.0,15.0,6.0,9.0,17.0,7.0,10.0,17.0,0.0,0.0,0.0,66.0,109.0,174.0,1,1,0.855084,0.855084,0.48,0.792,1.0,0.0,18.0,0.788958,0.6665802,0.8564817,1.1955241687225588,0.5355930000000001,0.5145611999999999,0.7044628000000001,0.5874466120492501,0.43999999999999995,0.516,0.47000000000000003,0.5081686063452384,0.778,0.8036,0.8055,0.8215412870786126,1.0,3.0,10.0,7.0,9.0,22.0,9.0,10.0,19.0,0.0,0.0,0.0,59.0,90.0,178.0,0,1.624096,1.624096,0.040000000000000036,0.04200000000000004,0.9245286666666672,0.8640498,0.45984040000000004,1.0607966720358681,1.1778936666666668,0.86405,0.45983989999999986,1.6640080699262427,0.12333333333333352,0.03599999999999992,0.062,0.024242179594609392,0.04999999999999993,0.02440000000000009,0.027800000000000047,0.008251308111210887
20240929_Strasbourg_Marseille,2024-09-29 18:45:00,2024,Strasbourg,Marseille,1,0,1.67455,1.67455,0.41,0.794,2.0,0.0,22.0,2.648726666666667,2.127938,1.5775254,2.902961633630337,2.648726666666667,2.1279379999999994,1.501516,2.9027669872790196,0.4700000000000002,0.516,0.521,0.40049643143759384,0.8133333333333335,0.8190000000000002,0.8251999999999999,0.788231703807593,7.0,11.0,16.0,8.0,10.0,20.0,8.0,13.0,22.0,0.0,0.0,0.0,77.0,121.0,201.0,0,1,0.782395,0.782395,0.59,0.852,1.0,0.0,22.0,1.0002360000000001,1.7811656,2.0558837999999997,0.7696592201179535,1.0002359999999995,1.4771276,1.7518467999999998,0.7677052822595044,0.5633333333333331,0.5700000000000001,0.553,0.4149661948669,0.8426666666666667,0.8558,0.8263999999999999,0.7855379011017157,8.0,15.0,24.0,3.0,6.0,12.0,10.0,12.0,20.0,2.0,2.0,3.0,70.0,107.0,181.0,1,0.892155,0.892155,-0.18,-0.05799999999999994,1.648490666666667,0.34677239999999987,-0.47835839999999963,2.1333024135123835,1.6484906666666677,0.6508103999999995,-0.25033079999999974,2.135061705019515,-0.09333333333333294,-0.05400000000000005,-0.03200000000000003,-0.01446976342930617,-0.02933333333333321,-0.03679999999999983,-0.0011999999999999789,0.0026938027058772684
20241006_Strasbourg_Lens,2024-10-06 15:00:00,2024,Strasbourg,Lens,2,2,1.31135,0.551251,0.37,0.758,2.0,0.0,28.0,2.3912600000000004,2.2418959999999997,1.6501076000000001,1.9202323267260675,2.3912600000000004,2.2418959999999997,1.5740982000000001,1.920193397455804,0.4333333333333335,0.48199999999999993,0.515,0.4080992862875188,0.8016666666666667,0.8144,0.8240000000000001,0.7928463407615187,5.0,11.0,17.0,4.0,9.0,19.0,8.0,12.0,21.0,0.0,0.0,0.0,77.0,126.0,210.0,2,2,1.43012,1.43012,0.63,0.838,4.0,0.0,13.0,1.1804106666666663,1.8946923999999998,1.9864118999999998,1.8258238231056267,1.180410666666667,1.7426724,1.9104019,1.8209591083809349,0.5666666666666668,0.52,0.529,0.5645600922023961,0.7903333333333333,0.7744,0.7924,0.8038669611505229,1.0,4.0,11.0,1.0,2.0,7.0,7.0,13.0,19.0,1.0,2.0,2.0,66.0,115.0,221.0,0,-0.11877000000000004,-0.878869,-0.26,-0.07999999999999996,1.210849333333334,0.34720359999999983,-0.33630429999999967,0.09440850362044073,1.2108493333333334,0.49922359999999966,-0.3363037,0.0992342890748692,-0.13333333333333325,-0.03800000000000009,-0.014000000000000012,-0.15646080591487732,0.011333333333333417,0.040000000000000036,0.03160000000000007,-0.011020620389004199
