date,home,away,home_goals,away_goals,season,team,opponent,is_home,gf,ga,result,match_id,xg,npxg,poss,pass_acc,yellow_cards,red_cards,clearances
2020-10-04 15:00:00,Rennes,Reims,2,2,2020,Rennes,Reims,1,2,2,draw,20201004_Rennes_Reims,2.09357,2.09357,73.0,85.7,4.0,0.0,5.0
2020-10-04 13:00:00,Strasbourg,Lille,0,3,2020,Strasbourg,Lille,1,0,3,loss,20201004_Strasbourg_Lille,0.844783,0.844783,47.0,77.7,1.0,0.0,8.0
2020-10-16 17:00:00,Dijon,Rennes,1,1,2020,Dijon,Rennes,1,1,1,draw,20201016_Dijon_Rennes,1.10593,1.10593,40.0,76.6,4.0,0.0,30.0
2020-10-16 19:00:00,Nimes,Paris Saint Germain,0,4,2020,Nimes,Paris Saint Germain,1,0,4,loss,20201016_Nimes_Paris Saint Germain,0.138218,0.138218,,,,,
2020-10-17 19:00:00,Marseille,Bordeaux,3,1,2020,Marseille,Bordeaux,1,3,1,win,20201017_Marseille_Bordeaux,0.977647,0.217618,56.0,81.4,3.0,0.0,12.0
2020-10-17 15:00:00,Reims,Lorient,1,3,2020,Reims,Lorient,1,1,3,loss,20201017_Reims_Lorient,0.273331,0.273331,47.0,73.0,4.0,2.0,23.0
2020-10-18 13:00:00,Angers,Metz,1,1,2020,Angers,Metz,1,1,1,draw,20201018_Angers_Metz,1.09118,0.331149,47.0,75.8,4.0,0.0,16.0
2020-10-18 19:00:00,Lille,Lens,4,0,2020,Lille,Lens,1,4,0,win,20201018_Lille_Lens,2.90262,2.90262,57.0,82.6,0.0,0.0,10.0
2020-10-18 13:00:00,Monaco,Montpellier,1,1,2020,Monaco,Montpellier,1,1,1,draw,20201018_Monaco_Montpellier,1.80187,1.04178,80.0,83.2,2.0,0.0,3.0
2020-10-18 13:00:00,Nantes,Brest,3,1,2020,Nantes,Brest,1,3,1,win,20201018_Nantes_Brest,1.90561,1.90561,40.0,68.7,3.0,0.0,12.0
2020-10-18 15:00:00,Saint-Etienne,Nice,1,3,2020,Saint-Etienne,Nice,1,1,3,loss,20201018_Saint-Etienne_Nice,0.714171,0.714171,,,,,
2020-10-18 11:00:00,Strasbourg,Lyon,2,3,2020,Strasbourg,Lyon,1,2,3,loss,20201018_Strasbourg_Lyon,1.92587,1.92587,53.0,70.8,2.0,0.0,8.0
2020-10-23 19:00:00,Rennes,Angers,1,2,2020,Rennes,Angers,1,1,2,loss,20201023_Rennes_Angers,1.21675,1.21675,63.0,86.7,2.0,0.0,7.0
2020-10-24 15:00:00,Lorient,Marseille,0,1,2020,Lorient,Marseille,1,0,1,loss,20201024_Lorient_Marseille,0.846635,0.846635,36.0,67.9,3.0,0.0,8.0
2020-10-24 19:00:00,Paris Saint Germain,Dijon,4,0,2020,Paris Saint Germain,Dijon,1,4,0,win,20201024_Paris Saint Germain_Dijon,4.08894,4.08894,,,,,
2020-10-25 14:00:00,Bordeaux,Nimes,2,0,2020,Bordeaux,Nimes,1,2,0,win,20201025_Bordeaux_Nimes,1.92729,1.1672,59.0,86.2,3.0,0.0,21.0
2020-10-25 14:00:00,Brest,Strasbourg,0,3,2020,Brest,Strasbourg,1,0,3,loss,20201025_Brest_Strasbourg,0.732823,0.732823,63.0,81.2,1.0,0.0,3.0
2020-10-25 20:00:00,Lyon,Monaco,4,1,2020,Lyon,Monaco,1,4,1,win,20201025_Lyon_Monaco,3.43243,2.67233,35.0,77.0,3.0,1.0,29.0
2020-10-25 14:00:00,Metz,Saint-Etienne,2,0,2020,Metz,Saint-Etienne,1,2,0,win,20201025_Metz_Saint-Etienne,0.330896,0.330896,43.0,68.5,3.0,0.0,21.0
2020-10-25 14:00:00,Montpellier,Reims,0,4,2020,Montpellier,Reims,1,0,4,loss,20201025_Montpellier_Reims,0.13909,0.13909,33.0,77.4,1.0,2.0,19.0
2020-10-25 16:00:00,Nice,Lille,1,1,2020,Nice,Lille,1,1,1,draw,20201025_Nice_Lille,0.866315,0.866315,53.0,86.1,1.0,0.0,7.0
2020-10-31 20:00:00,Nantes,Paris Saint Germain,0,3,2020,Nantes,Paris Saint Germain,1,0,3,loss,20201031_Nantes_Paris Saint Germain,1.63127,0.871178,37.0,81.2,2.0,0.0,17.0
2020-10-31 16:00:00,Rennes,Brest,2,1,2020,Rennes,Brest,1,2,1,win,20201031_Rennes_Brest,1.40289,1.40289,68.0,88.5,1.0,0.0,9.0
2020-11-01 14:00:00,Angers,Nice,0,3,2020,Angers,Nice,1,0,3,loss,20201101_Angers_Nice,0.395203,0.395203,52.0,81.4,5.0,0.0,9.0
2020-11-01 14:00:00,Dijon,Lorient,0,0,2020,Dijon,Lorient,1,0,0,draw,20201101_Dijon_Lorient,0.377123,0.377123,54.0,75.9,2.0,0.0,26.0
2020-11-01 20:00:00,Lille,Lyon,1,1,2020,Lille,Lyon,1,1,1,draw,20201101_Lille_Lyon,0.444747,0.444747,60.0,85.3,3.0,0.0,7.0
2020-11-01 16:00:00,Monaco,Bordeaux,4,0,2020,Monaco,Bordeaux,1,4,0,win,20201101_Monaco_Bordeaux,3.9375,3.17741,52.0,84.6,2.0,0.0,12.0
2020-11-01 14:00:00,Nimes,Metz,0,1,2020,Nimes,Metz,1,0,1,loss,20201101_Nimes_Metz,0.78372,0.78372,,,,,
2020-11-01 14:00:00,Reims,Strasbourg,2,1,2020,Reims,Strasbourg,1,2,1,win,20201101_Reims_Strasbourg,0.911301,0.911301,51.0,82.3,0.0,0.0,34.0
2020-11-01 12:00:00,Saint-Etienne,Montpellier,0,1,2020,Saint-Etienne,Montpellier,1,0,1,loss,20201101_Saint-Etienne_Montpellier,0.484542,0.484542,,,,,
2020-11-06 20:00:00,Strasbourg,Marseille,0,1,2020,Strasbourg,Marseille,1,0,1,loss,20201106_Strasbourg_Marseille,0.324201,0.324201,53.0,72.8,0.0,0.0,16.0
2020-11-07 16:00:00,Bordeaux,Montpellier,0,2,2020,Bordeaux,Montpellier,1,0,2,loss,20201107_Bordeaux_Montpellier,0.474622,0.474622,52.0,84.3,2.0,0.0,19.0
2020-11-07 20:00:00,Paris Saint Germain,Rennes,3,0,2020,Paris Saint Germain,Rennes,1,3,0,win,20201107_Paris Saint Germain_Rennes,1.02539,1.02539,,,,,
2020-11-08 12:00:00,Brest,Lille,3,2,2020,Brest,Lille,1,3,2,win,20201108_Brest_Lille,1.47256,1.47256,37.0,73.9,4.0,0.0,25.0
2020-11-08 14:00:00,Lens,Reims,4,4,2020,Lens,Reims,1,4,4,draw,20201108_Lens_Reims,2.04125,2.04125,62.0,81.8,3.0,0.0,6.0
2020-11-08 14:00:00,Lorient,Nantes,0,2,2020,Lorient,Nantes,1,0,2,loss,20201108_Lorient_Nantes,1.77629,1.77629,48.0,70.0,3.0,0.0,18.0
2020-11-08 20:00:00,Lyon,Saint-Etienne,2,1,2020,Lyon,Saint-Etienne,1,2,1,win,20201108_Lyon_Saint-Etienne,3.30537,3.30537,60.0,79.7,5.0,0.0,18.0
2020-11-08 14:00:00,Metz,Dijon,1,1,2020,Metz,Dijon,1,1,1,draw,20201108_Metz_Dijon,2.52379,1.76369,45.0,80.6,2.0,0.0,17.0
2020-11-08 16:00:00,Nice,Monaco,1,2,2020,Nice,Monaco,1,1,2,loss,20201108_Nice_Monaco,0.782745,0.782745,63.0,83.4,2.0,0.0,11.0
2020-11-08 14:00:00,Nimes,Angers,1,5,2020,Nimes,Angers,1,1,5,loss,20201108_Nimes_Angers,1.66648,1.66648,,,,,
2020-11-20 20:00:00,Monaco,Paris Saint Germain,3,2,2020,Monaco,Paris Saint Germain,1,3,2,win,20201120_Monaco_Paris Saint Germain,3.28236,2.52227,52.0,83.5,2.0,0.0,10.0
2020-11-20 18:00:00,Rennes,Bordeaux,0,1,2020,Rennes,Bordeaux,1,0,1,loss,20201120_Rennes_Bordeaux,1.95047,1.95047,59.0,76.9,2.0,0.0,9.0
2020-11-21 16:00:00,Brest,Saint-Etienne,4,1,2020,Brest,Saint-Etienne,1,4,1,win,20201121_Brest_Saint-Etienne,1.06599,1.06599,41.0,75.1,1.0,0.0,28.0
2020-11-22 16:00:00,Angers,Lyon,0,1,2020,Angers,Lyon,1,0,1,loss,20201122_Angers_Lyon,0.948811,0.948811,50.0,78.0,2.0,0.0,19.0
2020-11-22 14:00:00,Dijon,Lens,0,1,2020,Dijon,Lens,1,0,1,loss,20201122_Dijon_Lens,0.672083,0.672083,53.0,79.4,2.0,0.0,16.0
2020-11-22 20:00:00,Lille,Lorient,4,0,2020,Lille,Lorient,1,4,0,win,20201122_Lille_Lorient,3.37221,3.37221,64.0,84.9,1.0,0.0,4.0
2020-11-22 14:00:00,Montpellier,Strasbourg,4,3,2020,Montpellier,Strasbourg,1,4,3,win,20201122_Montpellier_Strasbourg,2.65546,2.65546,57.0,83.5,2.0,0.0,18.0
2020-11-22 12:00:00,Nantes,Metz,1,1,2020,Nantes,Metz,1,1,1,draw,20201122_Nantes_Metz,1.48835,1.48835,66.0,83.7,2.0,0.0,20.0
2020-11-22 14:00:00,Reims,Nimes,0,1,2020,Reims,Nimes,1,0,1,loss,20201122_Reims_Nimes,1.05404,1.05404,70.0,81.6,3.0,0.0,7.0
2020-11-25 12:00:00,Lens,Nantes,1,1,2020,Lens,Nantes,1,1,1,draw,20201125_Lens_Nantes,0.875771,0.875771,49.0,72.3,4.0,0.0,11.0
2020-11-27 20:00:00,Strasbourg,Rennes,1,1,2020,Strasbourg,Rennes,1,1,1,draw,20201127_Strasbourg_Rennes,0.802873,0.802873,32.0,70.4,0.0,1.0,29.0
2020-11-28 16:00:00,Marseille,Nantes,3,1,2020,Marseille,Nantes,1,3,1,win,20201128_Marseille_Nantes,2.7459,1.98587,57.0,81.9,4.0,0.0,21.0
2020-11-28 20:00:00,Paris Saint Germain,Bordeaux,2,2,2020,Paris Saint Germain,Bordeaux,1,2,2,draw,20201128_Paris Saint Germain_Bordeaux,2.52961,1.76951,,,,,
2020-11-29 14:00:00,Lens,Angers,1,3,2020,Lens,Angers,1,1,3,loss,20201129_Lens_Angers,1.3761,1.3761,64.0,86.2,2.0,0.0,11.0
2020-11-29 14:00:00,Lorient,Montpellier,0,1,2020,Lorient,Montpellier,1,0,1,loss,20201129_Lorient_Montpellier,0.343499,0.343499,42.0,73.1,2.0,0.0,25.0
2020-11-29 12:00:00,Lyon,Reims,3,0,2020,Lyon,Reims,1,3,0,win,20201129_Lyon_Reims,1.96635,1.96635,64.0,88.8,2.0,0.0,13.0
2020-11-29 14:00:00,Metz,Brest,0,2,2020,Metz,Brest,1,0,2,loss,20201129_Metz_Brest,0.704986,0.704986,46.0,80.4,2.0,0.0,11.0
2020-11-29 14:00:00,Monaco,Nimes,3,0,2020,Monaco,Nimes,1,3,0,win,20201129_Monaco_Nimes,3.43581,3.43581,67.0,85.2,1.0,0.0,7.0
2020-11-29 16:00:00,Nice,Dijon,1,3,2020,Nice,Dijon,1,1,3,loss,20201129_Nice_Dijon,2.40463,1.64454,61.0,84.5,3.0,0.0,13.0
2020-11-29 20:00:00,Saint-Etienne,Lille,1,1,2020,Saint-Etienne,Lille,1,1,1,draw,20201129_Saint-Etienne_Lille,0.982356,0.222261,,,,,
2020-12-04 20:00:00,Nimes,Marseille,0,2,2020,Nimes,Marseille,1,0,2,loss,20201204_Nimes_Marseille,0.384633,0.384633,,,,,
2020-12-05 20:00:00,Montpellier,Paris Saint Germain,1,3,2020,Montpellier,Paris Saint Germain,1,1,3,loss,20201205_Montpellier_Paris Saint Germain,1.98123,1.98123,35.0,75.3,1.0,0.0,14.0
2020-12-05 16:00:00,Rennes,Lens,0,2,2020,Rennes,Lens,1,0,2,loss,20201205_Rennes_Lens,0.503822,0.503822,60.0,74.7,1.0,0.0,17.0
2020-12-06 14:00:00,Angers,Lorient,2,0,2020,Angers,Lorient,1,2,0,win,20201206_Angers_Lorient,1.91353,1.91353,48.0,74.1,3.0,0.0,35.0
2020-12-06 14:00:00,Bordeaux,Brest,1,0,2020,Bordeaux,Brest,1,1,0,win,20201206_Bordeaux_Brest,2.36548,2.36548,58.0,88.5,0.0,0.0,18.0
2020-12-06 14:00:00,Dijon,Saint-Etienne,0,0,2020,Dijon,Saint-Etienne,1,0,0,draw,20201206_Dijon_Saint-Etienne,0.235832,0.235832,41.0,64.9,0.0,0.0,29.0
2020-12-06 12:00:00,Lille,Monaco,2,1,2020,Lille,Monaco,1,2,1,win,20201206_Lille_Monaco,1.38745,1.38745,42.0,78.7,3.0,0.0,25.0
2020-12-06 20:00:00,Metz,Lyon,1,3,2020,Metz,Lyon,1,1,3,loss,20201206_Metz_Lyon,1.2421,0.482,46.0,82.2,1.0,1.0,14.0
2020-12-06 14:00:00,Nantes,Strasbourg,0,4,2020,Nantes,Strasbourg,1,0,4,loss,20201206_Nantes_Strasbourg,0.633507,0.633507,62.0,83.3,3.0,0.0,11.0
2020-12-06 16:00:00,Reims,Nice,0,0,2020,Reims,Nice,1,0,0,draw,20201206_Reims_Nice,0.511453,0.511453,35.0,71.3,1.0,0.0,20.0
2020-12-11 20:00:00,Saint-Etienne,Angers,0,0,2020,Saint-Etienne,Angers,1,0,0,draw,20201211_Saint-Etienne_Angers,1.15801,1.15801,,,,,
2020-12-12 20:00:00,Lens,Montpellier,2,3,2020,Lens,Montpellier,1,2,3,loss,20201212_Lens_Montpellier,1.38862,0.628522,59.0,81.9,1.0,0.0,16.0
2020-12-12 16:00:00,Marseille,Monaco,2,1,2020,Marseille,Monaco,1,2,1,win,20201212_Marseille_Monaco,1.52748,1.52748,39.0,67.8,3.0,0.0,23.0
2020-12-13 14:00:00,Brest,Reims,2,1,2020,Brest,Reims,1,2,1,win,20201213_Brest_Reims,2.97358,2.21348,51.0,79.4,1.0,0.0,18.0
2020-12-13 16:00:00,Lille,Bordeaux,2,1,2020,Lille,Bordeaux,1,2,1,win,20201213_Lille_Bordeaux,1.34583,1.34583,56.0,81.7,0.0,0.0,17.0
2020-12-13 14:00:00,Lorient,Nimes,3,0,2020,Lorient,Nimes,1,3,0,win,20201213_Lorient_Nimes,2.82061,2.06058,44.0,73.4,2.0,0.0,36.0
2020-12-13 14:00:00,Nantes,Dijon,1,1,2020,Nantes,Dijon,1,1,1,draw,20201213_Nantes_Dijon,1.88182,1.12173,38.0,66.1,2.0,0.0,30.0
2020-12-13 12:00:00,Nice,Rennes,0,1,2020,Nice,Rennes,1,0,1,loss,20201213_Nice_Rennes,0.791546,0.791546,54.0,83.6,2.0,0.0,11.0
2020-12-13 20:00:00,Paris Saint Germain,Lyon,0,1,2020,Paris Saint Germain,Lyon,1,0,1,loss,20201213_Paris Saint Germain_Lyon,0.310118,0.310118,,,,,
2020-12-13 14:00:00,Strasbourg,Metz,2,2,2020,Strasbourg,Metz,1,2,2,draw,20201213_Strasbourg_Metz,0.788845,0.788845,57.0,78.1,3.0,0.0,6.0
2020-12-16 18:00:00,Angers,Strasbourg,0,2,2020,Angers,Strasbourg,1,0,2,loss,20201216_Angers_Strasbourg,0.215122,0.215122,57.0,81.7,1.0,0.0,10.0
2020-12-16 20:00:00,Bordeaux,Saint-Etienne,1,2,2020,Bordeaux,Saint-Etienne,1,1,2,loss,20201216_Bordeaux_Saint-Etienne,0.552558,0.552558,52.0,81.5,3.0,0.0,11.0
2020-12-16 18:00:00,Dijon,Lille,0,2,2020,Dijon,Lille,1,0,2,loss,20201216_Dijon_Lille,0.171789,0.171789,47.0,79.2,0.0,0.0,20.0
2020-12-16 20:00:00,Lyon,Brest,2,2,2020,Lyon,Brest,1,2,2,draw,20201216_Lyon_Brest,3.29974,2.53965,56.0,84.6,3.0,0.0,9.0
2020-12-16 20:00:00,Monaco,Lens,0,3,2020,Monaco,Lens,1,0,3,loss,20201216_Monaco_Lens,0.928491,0.928491,32.0,73.6,2.0,1.0,4.0
2020-12-16 18:00:00,Montpellier,Metz,0,2,2020,Montpellier,Metz,1,0,2,loss,20201216_Montpellier_Metz,0.892487,0.892487,59.0,79.0,3.0,0.0,7.0
2020-12-16 18:00:00,Nimes,Nice,0,2,2020,Nimes,Nice,1,0,2,loss,20201216_Nimes_Nice,0.994031,0.994031,,,,,
2020-12-16 20:00:00,Paris Saint Germain,Lorient,2,0,2020,Paris Saint Germain,Lorient,1,2,0,win,20201216_Paris Saint Germain_Lorient,2.80047,2.04044,,,,,
2020-12-16 18:00:00,Reims,Nantes,3,2,2020,Reims,Nantes,1,3,2,win,20201216_Reims_Nantes,1.74124,0.981149,46.0,77.6,2.0,0.0,27.0
2020-12-16 20:00:00,Rennes,Marseille,2,1,2020,Rennes,Marseille,1,2,1,win,20201216_Rennes_Marseille,1.16849,1.16849,67.0,81.7,1.0,0.0,7.0
2020-12-19 18:00:00,Marseille,Reims,1,1,2020,Marseille,Reims,1,1,1,draw,20201219_Marseille_Reims,1.50569,1.50569,70.0,86.0,1.0,0.0,7.0
2020-12-19 16:00:00,Metz,Lens,2,0,2020,Metz,Lens,1,2,0,win,20201219_Metz_Lens,1.16038,1.16038,39.0,72.0,1.0,0.0,19.0
2020-12-19 20:00:00,Nice,Lyon,1,4,2020,Nice,Lyon,1,1,4,loss,20201219_Nice_Lyon,0.761993,0.761993,55.0,86.3,1.0,0.0,8.0
2020-12-20 12:00:00,Brest,Montpellier,2,2,2020,Brest,Montpellier,1,2,2,draw,20201220_Brest_Montpellier,2.16892,2.16892,55.0,86.5,2.0,0.0,21.0
2020-12-20 14:00:00,Dijon,Monaco,0,1,2020,Dijon,Monaco,1,0,1,loss,20201220_Dijon_Monaco,1.17666,1.17666,52.0,79.6,2.0,0.0,13.0
2020-12-20 20:00:00,Lille,Paris Saint Germain,0,0,2020,Lille,Paris Saint Germain,1,0,0,draw,20201220_Lille_Paris Saint Germain,0.394389,0.394389,31.0,75.8,0.0,0.0,15.0
2020-12-20 16:00:00,Lorient,Rennes,0,3,2020,Lorient,Rennes,1,0,3,loss,20201220_Lorient_Rennes,1.0355,1.0355,43.0,82.6,1.0,0.0,9.0
2020-12-20 14:00:00,Nantes,Angers,1,1,2020,Nantes,Angers,1,1,1,draw,20201220_Nantes_Angers,0.573136,0.573136,60.0,77.7,3.0,0.0,20.0
2020-12-20 14:00:00,Saint-Etienne,Nimes,2,2,2020,Saint-Etienne,Nimes,1,2,2,draw,20201220_Saint-Etienne_Nimes,2.94469,2.09812,,,,,
2020-12-20 14:00:00,Strasbourg,Bordeaux,0,2,2020,Strasbourg,Bordeaux,1,0,2,loss,20201220_Strasbourg_Bordeaux,1.0111,1.0111,54.0,75.7,2.0,0.0,6.0
2020-12-23 20:00:00,Angers,Marseille,2,1,2020,Angers,Marseille,1,2,1,win,20201223_Angers_Marseille,0.780388,0.780388,31.0,69.4,2.0,0.0,20.0
2020-12-23 18:00:00,Bordeaux,Reims,1,3,2020,Bordeaux,Reims,1,1,3,loss,20201223_Bordeaux_Reims,1.2121,1.2121,62.0,86.5,3.0,0.0,8.0
2020-12-23 18:00:00,Lens,Brest,2,1,2020,Lens,Brest,1,2,1,win,20201223_Lens_Brest,2.02607,1.26597,47.0,80.5,0.0,0.0,19.0
2020-12-23 20:00:00,Lyon,Nantes,3,0,2020,Lyon,Nantes,1,3,0,win,20201223_Lyon_Nantes,3.9821,3.9821,64.0,88.1,1.0,0.0,16.0
2020-12-23 20:00:00,Monaco,Saint-Etienne,2,2,2020,Monaco,Saint-Etienne,1,2,2,draw,20201223_Monaco_Saint-Etienne,0.680448,0.680448,40.0,68.0,3.0,1.0,35.0
2020-12-23 20:00:00,Montpellier,Lille,2,3,2020,Montpellier,Lille,1,2,3,loss,20201223_Montpellier_Lille,1.19046,1.19046,47.0,78.6,3.0,0.0,10.0
2020-12-23 18:00:00,Nice,Lorient,2,2,2020,Nice,Lorient,1,2,2,draw,20201223_Nice_Lorient,0.656687,0.656687,43.0,81.6,3.0,1.0,22.0
2020-12-23 18:00:00,Nimes,Dijon,1,3,2020,Nimes,Dijon,1,1,3,loss,20201223_Nimes_Dijon,0.958657,0.958657,,,,,
2020-12-23 20:00:00,Paris Saint Germain,Strasbourg,4,0,2020,Paris Saint Germain,Strasbourg,1,4,0,win,20201223_Paris Saint Germain_Strasbourg,3.11615,3.11615,,,,,
2020-12-23 18:00:00,Rennes,Metz,1,0,2020,Rennes,Metz,1,1,0,win,20201223_Rennes_Metz,0.66303,0.66303,62.0,83.1,1.0,0.0,21.0
2021-01-06 18:00:00,Brest,Nice,2,0,2020,Brest,Nice,1,2,0,win,20210106_Brest_Nice,1.13297,1.13297,39.0,75.1,2.0,0.0,26.0
2021-01-06 20:00:00,Lille,Angers,1,2,2020,Lille,Angers,1,1,2,loss,20210106_Lille_Angers,0.285307,0.285307,65.0,80.9,3.0,0.0,17.0
2021-01-06 18:00:00,Lorient,Monaco,2,5,2020,Lorient,Monaco,1,2,5,loss,20210106_Lorient_Monaco,0.61232,0.61232,41.0,78.3,1.0,1.0,15.0
2021-01-06 20:00:00,Lyon,Lens,3,2,2020,Lyon,Lens,1,3,2,win,20210106_Lyon_Lens,1.82314,1.06305,51.0,80.0,1.0,0.0,20.0
2021-01-06 20:00:00,Marseille,Montpellier,3,1,2020,Marseille,Montpellier,1,3,1,win,20210106_Marseille_Montpellier,2.52375,2.52375,56.0,85.2,0.0,0.0,16.0
2021-01-06 18:00:00,Metz,Bordeaux,0,0,2020,Metz,Bordeaux,1,0,0,draw,20210106_Metz_Bordeaux,0.71749,0.71749,43.0,78.9,1.0,0.0,12.0
2021-01-06 18:00:00,Nantes,Rennes,0,0,2020,Nantes,Rennes,1,0,0,draw,20210106_Nantes_Rennes,0.600663,0.600663,28.0,70.1,2.0,0.0,24.0
2021-01-06 20:00:00,Reims,Dijon,0,0,2020,Reims,Dijon,1,0,0,draw,20210106_Reims_Dijon,0.878332,0.878332,57.0,82.4,2.0,0.0,15.0
2021-01-06 20:00:00,Saint-Etienne,Paris Saint Germain,1,1,2020,Saint-Etienne,Paris Saint Germain,1,1,1,draw,20210106_Saint-Etienne_Paris Saint Germain,1.29987,1.29987,,,,,
2021-01-06 18:00:00,Strasbourg,Nimes,5,0,2020,Strasbourg,Nimes,1,5,0,win,20210106_Strasbourg_Nimes,4.64764,2.26282,59.0,85.2,1.0,0.0,10.0
2021-01-09 20:00:00,Bordeaux,Lorient,2,1,2020,Bordeaux,Lorient,1,2,1,win,20210109_Bordeaux_Lorient,1.61234,1.61234,49.0,79.8,2.0,0.0,14.0
2021-01-09 20:00:00,Dijon,Marseille,0,0,2020,Dijon,Marseille,1,0,0,draw,20210109_Dijon_Marseille,0.48883,0.48883,42.0,74.4,3.0,0.0,28.0
2021-01-09 20:00:00,Lens,Strasbourg,0,1,2020,Lens,Strasbourg,1,0,1,loss,20210109_Lens_Strasbourg,0.57533,0.57533,65.0,83.5,1.0,0.0,4.0
2021-01-09 20:00:00,Metz,Nice,1,1,2020,Metz,Nice,1,1,1,draw,20210109_Metz_Nice,1.25558,1.25558,44.0,74.4,2.0,0.0,17.0
2021-01-09 20:00:00,Monaco,Angers,3,0,2020,Monaco,Angers,1,3,0,win,20210109_Monaco_Angers,2.30803,2.30803,56.0,81.6,2.0,0.0,12.0
2021-01-09 20:00:00,Montpellier,Nantes,1,1,2020,Montpellier,Nantes,1,1,1,draw,20210109_Montpellier_Nantes,0.905512,0.905512,47.0,80.7,5.0,0.0,22.0
2021-01-09 20:00:00,Nimes,Lille,0,1,2020,Nimes,Lille,1,0,1,loss,20210109_Nimes_Lille,0.34513,0.34513,,,,,
2021-01-09 20:00:00,Paris Saint Germain,Brest,3,0,2020,Paris Saint Germain,Brest,1,3,0,win,20210109_Paris Saint Germain_Brest,2.91378,2.91378,,,,,
2021-01-09 20:00:00,Reims,Saint-Etienne,3,1,2020,Reims,Saint-Etienne,1,3,1,win,20210109_Reims_Saint-Etienne,1.70535,0.945258,36.0,69.0,2.0,0.0,23.0
2021-01-09 20:00:00,Rennes,Lyon,2,2,2020,Rennes,Lyon,1,2,2,draw,20210109_Rennes_Lyon,1.14894,1.14894,55.0,84.5,1.0,0.0,20.0
2021-01-15 20:00:00,Montpellier,Monaco,2,3,2020,Montpellier,Monaco,1,2,3,loss,20210115_Montpellier_Monaco,0.55197,0.55197,52.0,73.5,2.0,0.0,10.0
2021-01-16 20:00:00,Angers,Paris Saint Germain,0,1,2020,Angers,Paris Saint Germain,1,0,1,loss,20210116_Angers_Paris Saint Germain,0.937183,0.937183,39.0,76.8,0.0,0.0,16.0
2021-01-16 16:00:00,Marseille,Nimes,1,2,2020,Marseille,Nimes,1,1,2,loss,20210116_Marseille_Nimes,2.16279,1.4027,63.0,84.8,2.0,0.0,11.0
2021-01-17 12:00:00,Brest,Rennes,1,2,2020,Brest,Rennes,1,1,2,loss,20210117_Brest_Rennes,1.94951,1.94951,43.0,79.8,1.0,0.0,13.0
2021-01-17 16:00:00,Lille,Reims,2,1,2020,Lille,Reims,1,2,1,win,20210117_Lille_Reims,1.37991,1.37991,61.0,85.0,2.0,0.0,13.0
2021-01-17 20:00:00,Lyon,Metz,0,1,2020,Lyon,Metz,1,0,1,loss,20210117_Lyon_Metz,1.6386,1.6386,64.0,81.8,1.0,0.0,13.0
2021-01-17 14:00:00,Nantes,Lens,1,1,2020,Nantes,Lens,1,1,1,draw,20210117_Nantes_Lens,1.15976,0.399669,41.0,70.2,3.0,0.0,22.0
2021-01-17 14:00:00,Nice,Bordeaux,0,3,2020,Nice,Bordeaux,1,0,3,loss,20210117_Nice_Bordeaux,0.469882,0.469882,50.0,83.5,0.0,0.0,17.0
2021-01-17 14:00:00,Strasbourg,Saint-Etienne,1,0,2020,Strasbourg,Saint-Etienne,1,1,0,win,20210117_Strasbourg_Saint-Etienne,2.60986,2.60986,42.0,71.9,2.0,0.0,15.0
2021-01-20 22:00:00,Marseille,Lens,0,1,2020,Marseille,Lens,1,0,1,loss,20210120_Marseille_Lens,0.118724,0.118724,47.0,77.8,5.0,0.0,21.0
2021-01-22 20:00:00,Paris Saint Germain,Montpellier,4,0,2020,Paris Saint Germain,Montpellier,1,4,0,win,20210122_Paris Saint Germain_Montpellier,4.90921,4.90921,,,,,
2021-01-23 16:00:00,Lens,Nice,0,1,2020,Lens,Nice,1,0,1,loss,20210123_Lens_Nice,1.18896,1.18896,55.0,81.9,2.0,0.0,14.0
2021-01-23 20:00:00,Monaco,Marseille,3,1,2020,Monaco,Marseille,1,3,1,win,20210123_Monaco_Marseille,1.87551,1.87551,54.0,71.8,3.0,0.0,9.0
2021-01-24 12:00:00,Bordeaux,Angers,2,1,2020,Bordeaux,Angers,1,2,1,win,20210124_Bordeaux_Angers,1.1096,1.1096,46.0,83.2,1.0,0.0,21.0
2021-01-24 14:00:00,Dijon,Strasbourg,1,1,2020,Dijon,Strasbourg,1,1,1,draw,20210124_Dijon_Strasbourg,0.802784,0.802784,50.0,74.0,1.0,0.0,12.0
2021-01-24 14:00:00,Metz,Nantes,2,0,2020,Metz,Nantes,1,2,0,win,20210124_Metz_Nantes,0.833905,0.833905,43.0,80.3,3.0,0.0,27.0
2021-01-24 14:00:00,Reims,Brest,1,0,2020,Reims,Brest,1,1,0,win,20210124_Reims_Brest,1.18806,1.18806,36.0,72.7,3.0,0.0,32.0
2021-01-24 16:00:00,Rennes,Lille,0,1,2020,Rennes,Lille,1,0,1,loss,20210124_Rennes_Lille,0.550276,0.550276,67.0,82.6,2.0,0.0,9.0
2021-01-24 20:00:00,Saint-Etienne,Lyon,0,5,2020,Saint-Etienne,Lyon,1,0,5,loss,20210124_Saint-Etienne_Lyon,0.22255,0.22255,,,,,
2021-01-27 20:00:00,Lorient,Dijon,3,2,2020,Lorient,Dijon,1,3,2,win,20210127_Lorient_Dijon,0.895978,0.895978,46.0,70.9,2.0,0.0,16.0
